path,split,speaker,gender,dialect,sentence
audio/TEST_DR5_MRJM3_SA1.WAV,TEST,MRJM3,M,DR5,SA1
audio/TEST_DR5_MRPP0_SA1.WAV,TEST,MRPP0,M,DR5,SA1
audio/TEST_DR5_MRRK0_SA1.WAV,TEST,MRRK0,M,DR5,SA1
audio/TEST_DR5_MRWS1_SA1.WAV,TEST,MRWS1,M,DR5,SA1
audio/TEST_DR5_MSFH1_SA1.WAV,TEST,MSFH1,M,DR5,SA1
audio/TEST_DR6_FDRW0_SA1.WAV,TEST,FDRW0,F,DR6,SA1
audio/TEST_DR6_FLNH0_SA1.WAV,TEST,FLNH0,F,DR6,SA1
audio/TEST_DR6_FMGD0_SA1.WAV,TEST,FMGD0,F,DR6,SA1
audio/TEST_DR6_MCMJ0_SA1.WAV,TEST,MCMJ0,M,DR6,SA1
audio/TEST_DR6_MDSC0_SA1.WAV,TEST,MDSC0,M,DR6,SA1
audio/TEST_DR6_MESD0_SA1.WAV,TEST,MESD0,M,DR6,SA1
audio/TEST_DR6_MJDH0_SA1.WAV,TEST,MJDH0,M,DR6,SA1
audio/TEST_DR6_MJFC0_SA1.WAV,TEST,MJFC0,M,DR6,SA1
audio/TEST_DR6_MPAM1_SA1.WAV,TEST,MPAM1,M,DR6,SA1
audio/TEST_DR6_MRJR0_SA1.WAV,TEST,MRJR0,M,DR6,SA1
audio/TEST_DR6_MRJS0_SA1.WAV,TEST,MRJS0,M,DR6,SA1
audio/TEST_DR7_FCAU0_SA1.WAV,TEST,FCAU0,F,DR7,SA1
audio/TEST_DR7_FDHC0_SA1.WAV,TEST,FDHC0,F,DR7,SA1
audio/TEST_DR7_FGWR0_SA1.WAV,TEST,FGWR0,F,DR7,SA1
audio/TEST_DR7_FISB0_SA1.WAV,TEST,FISB0,F,DR7,SA1
audio/TEST_DR7_FLAS0_SA1.WAV,TEST,FLAS0,F,DR7,SA1
audio/TEST_DR7_FMML0_SA1.WAV,TEST,FMML0,F,DR7,SA1
audio/TEST_DR7_FSXA0_SA1.WAV,TEST,FSXA0,F,DR7,SA1
audio/TEST_DR7_FTLH0_SA1.WAV,TEST,FTLH0,F,DR7,SA1
audio/TEST_DR7_MCHH0_SA1.WAV,TEST,MCHH0,M,DR7,SA1
audio/TEST_DR7_MDLF0_SA1.WAV,TEST,MDLF0,M,DR7,SA1
audio/TEST_DR7_MDVC0_SA1.WAV,TEST,MDVC0,M,DR7,SA1
audio/TEST_DR7_MERS0_SA1.WAV,TEST,MERS0,M,DR7,SA1
audio/TEST_DR7_MGRT0_SA1.WAV,TEST,MGRT0,M,DR7,SA1
audio/TEST_DR7_MKDR0_SA1.WAV,TEST,MKDR0,M,DR7,SA1
audio/TEST_DR7_MKJL0_SA1.WAV,TEST,MKJL0,M,DR7,SA1
audio/TEST_DR7_MNJM0_SA1.WAV,TEST,MNJM0,M,DR7,SA1
audio/TEST_DR7_MNLS0_SA1.WAV,TEST,MNLS0,M,DR7,SA1
audio/TEST_DR7_MPAB0_SA1.WAV,TEST,MPAB0,M,DR7,SA1
audio/TEST_DR7_MRCS0_SA1.WAV,TEST,MRCS0,M,DR7,SA1
audio/TEST_DR7_MRJM4_SA1.WAV,TEST,MRJM4,M,DR7,SA1
audio/TEST_DR7_MRMS1_SA1.WAV,TEST,MRMS1,M,DR7,SA1
audio/TEST_DR7_MRPC0_SA1.WAV,TEST,MRPC0,M,DR7,SA1
audio/TEST_DR7_MTWH0_SA1.WAV,TEST,MTWH0,M,DR7,SA1
audio/TEST_DR8_FCMH1_SA1.WAV,TEST,FCMH1,F,DR8,SA1
audio/TEST_DR8_FJSJ0_SA1.WAV,TEST,FJSJ0,F,DR8,SA1
audio/TEST_DR8_FMLD0_SA1.WAV,TEST,FMLD0,F,DR8,SA1
audio/TEST_DR8_MAJC0_SA1.WAV,TEST,MAJC0,M,DR8,SA1
audio/TEST_DR8_MDAW1_SA1.WAV,TEST,MDAW1,M,DR8,SA1
audio/TEST_DR8_MJLN0_SA1.WAV,TEST,MJLN0,M,DR8,SA1
audio/TEST_DR8_MJTC0_SA1.WAV,TEST,MJTC0,M,DR8,SA1
audio/TEST_DR8_MJTH0_SA1.WAV,TEST,MJTH0,M,DR8,SA1
audio/TEST_DR8_MPAM0_SA1.WAV,TEST,MPAM0,M,DR8,SA1
audio/TEST_DR8_MRES0_SA1.WAV,TEST,MRES0,M,DR8,SA1
audio/TEST_DR8_MSLB0_SA1.WAV,TEST,MSLB0,M,DR8,SA1
